FITPROB_Ibc,FITPROB_II,FITPROB_Ia,SNRMAX1,SNRMAX2,SHAPEPAR_Ia,COLORPAR_Ia,CHI2_Ibc,CHI2_Ia,CHI2_II,TOBSMIN_Ibc,DMU_Ia,TOBSMIN_II,Z_Ia,ITYPE_BEST,CLASS
0.81437,0.74097,0.80435,15.96454,8.79995,-1.625,0.6,6.0106,6.12849,6.83452,-25.724,-0.5,-18.724,0.36598,0,CC
0.99962,0.99984,0.99981,32.82993,5.34209,2.5,-0.3,0.27214,0.21596,0.20178,-11.791,0.9,30.209,0.53524,0,CC
0.42702,0.21794,0.53568,11.65935,4.89764,-1.28125,1.0,9.11182,7.98479,11.91849,5.23,1.5,6.23,0.0818118,0,CC
3.62956e-14,9.17811e-26,6.68435e-06,13.36545,5.23467,2.15625,-1.0,90.69002,46.09399,148.96865,49.22,-0.5,49.22,1.1448,0,KN
0.0121728,0.00622581,0.39147,4.56985,1.71308,-3.0,-1.0,27.0691,12.69665,29.15332,-1.78,-0.3,26.22,1.28022,0,KN
0.000559804,1.11404e-26,5.66191e-07,15.16975,2.88492,-3.0,-1.0,23.83599,39.51903,135.0411,50.275,-0.5,5.275,1.30917,-9,KN
0.99448,0.99381,0.99652,121.46271,82.37608,-0.9375,0.3,0.70029,0.59248,0.73062,35.254,0.1,19.254,0.0684111,0,CC
0.97489,0.95787,0.99619,45.09273,24.04827,2.15625,-0.3,2.70385,1.61576,3.15401,8.211,1.5,9.211,0.117,0,CC
0.88776,0.86315,0.92497,14.15784,2.99208,2.5,0.2,3.64364,3.14435,3.93262,12.277,1.5,-11.723,0.19135,0,CC
0.96175,0.96298,0.95229,21.32559,21.18791,2.5,0.1,1.46562,1.60401,1.44635,-16.791,0.3,-16.791,0.27366,0,KN
1.19055e-09,6.53205e-10,1.36651e-05,11.44651,10.61092,-3.0,-1.0,52.96851,32.40161,54.26198,49.286,-0.1,49.286,1.33877,0,KN
5.67881e-09,2.30408e-09,0.0123168,22.39155,22.09441,-3.0,-0.9,49.59052,16.2822,51.54302,49.242,0.7,49.242,0.0511543,0,KN
0.90638,0.94928,0.97006,12.09236,5.08604,2.5,1.0,3.40572,2.30859,2.74581,-7.779,1.1,20.221,0.18712,0,CC
0.99988,0.99942,0.99994,20.42803,4.61434,-2.65625,0.0,0.31819,0.26369,0.50654,-7.725,0.1,24.275,0.47862,0,CC
4.84426e-08,1.72231e-05,0.027599,9.08174,9.03794,-3.0,-1.0,44.92469,14.18859,31.87761,3.242,1.3,15.242,0.10231,0,KN
0.0228895,0.00775697,0.38025,8.82055,4.31972,-3.0,1.0,14.68086,6.39665,17.45234,2.242,0.7,7.242,0.074812,0,KN
0.68267,0.83125,0.93055,61.60221,44.82667,-2.65625,-0.7,8.33883,5.01272,6.58996,32.276,1.1,37.276,0.0978374,0,Ia
0.96181,0.98253,0.9971,28.27445,20.44794,2.5,0.8,2.49821,1.1516,1.49375,-7.701,1.5,15.299,0.0855536,-9,Ia
0.99889,0.99585,0.99972,7.14072,6.38448,-3.0,-0.8,0.88172,0.60657,1.27427,11.242,0.7,10.242,0.33467,0,Ia
0.74138,0.47832,0.90409,13.27888,6.53597,-3.0,-0.3,7.68309,6.22914,11.59992,6.276,1.3,12.276,0.0611746,0,CC
0.78295,0.73677,0.85553,11.30071,2.99942,-3.0,0.8,3.97242,3.30401,4.36617,27.275,-0.5,27.275,0.32727,0,CC
1.06107e-09,5.5964e-10,0.00255053,17.28778,9.12237,2.15625,-1.0,55.74501,21.98999,57.14397,50.289,-0.5,50.289,1.22423,0,KN
0.66546,0.1179,0.58754,23.08982,14.53063,2.5,0.9,7.62456,8.42358,15.40738,5.203,1.5,11.203,0.0935584,0,Ia
0.015418,0.00016743,0.12741,7.49322,2.81221,-2.65625,-0.9,18.89741,12.57291,28.65192,45.299,0.1,-3.701,1.4,0,KN
0.75462,0.736,0.85832,28.05348,3.09034,-1.96875,-0.2,5.8521,4.71613,6.03907,26.276,1.5,11.276,0.0935584,0,CC
0.0296349,8.33268e-06,0.0134529,8.18254,4.67756,-3.0,-1.0,15.54309,19.27568,35.67923,49.289,-0.3,4.289,1.33877,1,KN
0.99786,0.99458,0.99747,26.24671,11.60315,1.125,-0.8,1.05793,1.10841,1.37634,24.289,-0.3,11.289,1.22423,-9,Ia
0.99977,0.9999,0.99995,42.26065,38.8075,1.46875,0.0,0.22778,0.1389,0.17327,7.297,0.3,26.297,0.10231,0,Ia
0.99596,0.99499,0.99768,10.70174,10.49872,-2.65625,1.0,0.62564,0.51293,0.67626,10.247,0.1,11.247,0.14963,0,CC
0.0065723,2.26049e-16,0.0166456,16.12813,5.60766,-3.0,1.0,19.57199,17.11887,85.79367,39.286,0.5,40.286,0.0467776,0,KN
0.99999,0.9999,1.0,41.69009,33.72221,2.5,-0.2,0.0798671,0.0208675,0.17202,27.286,-0.1,9.286,0.14963,0,Ia
0.00667508,0.0541252,0.95311,8.85155,6.30124,-3.0,-0.7,21.18372,2.67432,15.26878,-5.77,-0.5,-10.77,1.36904,0,KN
0.76095,0.89439,0.95918,28.15529,22.50829,2.5,0.0,4.16196,1.50475,2.89671,-17.745,-0.1,-18.745,0.31296,0,KN
0.97882,0.75268,0.9976,27.54259,14.18396,-1.96875,1.0,3.1061,1.8105,6.70811,12.203,-0.3,10.203,0.15647,0,CC
0.99134,0.98833,0.99947,19.49788,16.60378,-1.96875,-0.8,1.5778,0.72075,1.30415,-5.759,0.5,14.241,0.26169,0,Ia
0.98528,0.97844,0.99012,30.98347,9.86936,0.78125,0.7,4.45752,4.09683,4.84518,28.276,1.1,17.276,0.10231,0,CC
4.41261e-11,5.67643e-11,0.00110306,38.29565,32.48059,-0.9375,-0.6,62.67039,24.07995,62.12435,50.297,1.5,50.297,0.04,0,KN
0.0655205,0.0167604,0.1245,6.20157,2.96115,-3.0,-1.0,13.28235,12.64927,17.10036,-0.701,0.3,19.299,1.30917,-9,KN
0.61195,0.32239,0.79832,27.82773,7.93164,-3.0,-0.6,4.48047,3.08335,6.98332,9.286,0.7,14.286,0.26169,0,KN
0.64125,0.53772,0.6571,67.9922,38.77624,2.5,-0.4,5.15341,5.02344,6.01736,-17.701,-0.5,-14.701,0.21399,0,KN
0.66231,0.91811,0.99348,81.91099,48.92715,1.46875,-0.9,4.98077,1.07745,2.616,12.255,0.1,5.255,0.26169,0,Ia
0.00182305,0.000143682,0.00926491,6.51472,6.33817,-3.0,-0.6,29.61142,26.44994,36.42682,0.276,0.5,19.276,0.20926,0,KN
0.0025271,0.15173,0.36653,18.5115,11.57511,-3.0,-0.5,23.74647,8.71927,10.71104,48.277,1.3,48.277,0.0639725,0,KN
0.47067,0.29755,0.0995858,10.22306,10.20826,2.5,-1.0,5.58984,10.65664,7.25912,-15.758,-0.3,22.242,1.25191,-9,KN
0.70495,0.00297375,0.99969,25.07314,21.64071,-0.59375,0.7,3.79087,0.25294,19.82614,-17.703,-0.5,49.297,0.0874881,0,KN
0.86951,0.89767,0.99601,8.11268,5.89244,1.125,-0.8,3.1632,0.9205,2.85968,-17.703,0.1,-23.703,1.4,0,KN
0.94757,0.66141,0.90235,53.42154,3.43526,2.5,-1.0,3.3748,4.13433,6.76659,-12.724,-0.3,-14.724,1.1448,-9,CC
5.53982e-10,5.923e-13,3.92668e-06,8.34639,4.49127,-3.0,-1.0,64.29017,43.57307,79.6336,-4.727,0.3,11.273,1.4,0,KN
3.44643e-07,8.11993e-08,0.000212834,7.77373,5.13435,2.5,-1.0,40.61594,26.10501,43.79428,0.255,-0.5,17.255,0.81858,0,KN
0.99992,0.92108,0.99982,45.81404,39.26189,-0.9375,-0.4,0.16129,0.20901,1.98489,-4.745,1.3,12.255,0.0874881,0,Ia
0.99666,0.99972,0.99984,78.30852,50.75268,2.5,-0.5,0.87045,0.34399,0.40782,-14.758,0.7,-12.758,0.11965,0,Ia
6.79435e-17,7.87625e-21,1.09701e-07,9.40367,7.88259,2.5,-0.8,104.65229,56.2104,124.48045,3.22,-0.5,15.22,1.30917,0,KN
0.6931,0.88857,0.95583,67.20183,31.262,-2.65625,-0.1,7.33897,3.8021,5.03877,9.276,-0.3,12.276,0.17894,0,Ia
0.97479,0.99405,0.99895,9.84164,2.94433,1.8125,-1.0,1.69469,0.60774,1.04596,-22.711,0.9,-18.711,0.87538,0,KN
0.00228004,1.12084e-05,0.23235,4.2645,4.18961,-3.0,-0.8,22.27203,9.29229,34.99506,-3.701,-0.5,9.299,1.11948,0,KN
0.0531768,0.0510441,0.0290023,27.61488,19.77586,-3.0,-1.0,12.42269,15.60293,12.535,50.22,1.1,50.22,0.0500232,-9,KN
1.62812e-09,3.85468e-09,0.0024839,39.81645,31.45606,-3.0,-1.0,57.22425,23.79125,55.30315,44.23,0.9,45.23,0.0572055,0,KN
7.94581e-10,7.92226e-18,8.37044e-05,12.6989,6.15336,-3.0,-0.1,58.81794,32.25884,98.68573,42.23,1.5,6.23,0.0467776,0,KN
0.99401,0.89107,0.99488,17.83169,3.69388,1.8125,1.0,0.72187,0.68164,2.29111,2.275,1.1,9.275,0.15647,0,Ia
0.00191031,0.00860424,0.0695581,7.50727,4.78616,-3.0,0.7,26.17806,15.87408,20.49903,-4.77,-0.5,-2.77,0.20011,0,KN
0.00368149,0.97724,0.29715,20.87349,17.8465,2.5,-0.9,17.47515,7.26372,0.79673,1.255,-0.5,-19.745,1.33877,2,KN
0.17338,0.27016,0.40211,23.51461,8.24134,2.5,0.4,11.53119,8.32793,9.92732,8.289,0.3,-13.711,0.20463,0,KN
3.10735e-07,6.3866e-10,0.00083715,22.10626,8.4069,2.5,-1.0,43.15941,24.75903,56.85541,50.289,-0.5,50.289,1.17068,0,KN
0.38995,0.32798,0.49192,23.9747,18.57182,2.5,1.0,6.3046,5.41389,6.92345,10.255,0.7,16.255,0.10005,0,Ia
0.00982646,9.31506e-12,0.00496907,13.05321,7.82095,-3.0,-1.0,16.85622,18.56296,63.3615,41.286,-0.5,49.286,1.30917,-9,KN
0.83921,0.89627,0.72955,22.17268,9.17357,2.5,0.3,7.27088,8.68529,6.37041,-18.724,-0.1,-17.724,0.24472,0,KN
0.22996,0.057297,0.89447,10.07418,6.31527,-2.65625,-1.0,8.11279,1.65541,12.21711,1.255,-0.1,11.255,0.29265,0,KN
0.41256,0.37337,0.43194,9.77819,7.73835,-3.0,1.0,6.09569,5.92236,6.46302,46.238,0.3,23.238,0.074812,0,CC
0.97476,0.97692,0.97979,9.63184,4.27782,0.4375,0.8,2.1864,2.03907,2.12563,-7.779,1.5,8.221,0.1338,0,CC
0.47855,0.83001,0.64727,10.47563,2.48851,2.5,0.4,7.55057,5.99965,4.29044,-21.759,1.5,-30.759,0.21399,0,CC
0.86514,0.87781,0.9404,29.57903,20.88929,2.5,1.0,2.52962,1.75992,2.41543,-7.795,0.1,40.205,0.14308,0,CC
3.93621e-06,2.06544e-06,0.0670367,55.33517,26.59775,-3.0,-0.9,37.40175,13.21515,38.87425,50.289,0.5,50.289,0.0478353,0,KN
6.03367e-20,2.06235e-20,8.77884e-07,18.33245,13.79565,2.5,-1.0,111.89913,45.11679,114.18514,50.203,-0.5,50.203,1.28022,0,KN
0.57131,0.54405,0.60811,5.86593,5.75639,2.5,1.0,11.47237,11.03227,11.80071,8.22,0.7,17.22,0.17111,0,CC
0.26448,0.20406,0.84759,8.89743,3.55144,-3.0,1.0,10.00776,4.10429,9.73561,22.289,1.5,4.289,0.0684111,0,KN
0.00592265,0.00540072,0.000461363,18.717,10.92415,-3.0,0.4,21.50394,29.87149,21.74997,45.23,1.5,45.23,0.0800027,-9,KN
0.2662,0.23461,0.6705,13.23421,9.9184,-3.0,-0.9,7.63348,4.04564,8.04799,49.297,1.3,49.297,0.095674,0,KN
1.60815e-09,1.06057e-09,0.00066812,12.1555,10.1549,-3.0,0.7,52.31974,23.41726,53.2178,48.286,1.5,48.286,0.0731577,0,KN
0.98172,0.99415,0.96495,27.22154,21.88905,1.46875,-0.5,1.09572,1.4148,0.7156,-16.753,-0.3,-17.753,0.52341,0,Ia
0.00489008,0.23334,0.30462,13.38935,4.19719,-3.0,-1.0,20.33484,8.32728,8.06553,6.255,-0.3,17.255,1.28022,2,KN
0.000554289,6.83474e-05,0.39071,5.98858,5.19032,-3.0,-0.8,29.40165,8.45093,34.66177,2.236,1.5,17.236,0.0894665,0,KN
0.00322179,0.000203464,0.15201,115.0521,56.09076,2.5,-0.3,21.39947,10.70507,30.09373,41.277,1.1,45.277,0.0731577,0,KN
0.97602,0.93822,0.97186,11.44406,10.07554,-2.3125,-0.5,2.15122,2.2632,2.93753,-16.759,-0.3,-8.759,1.22423,0,CC
1.21626e-06,0.070199,0.76393,6.52163,5.64593,-3.0,-1.0,35.46281,2.5831,10.18353,1.255,1.1,-16.745,0.29265,0,KN
1.05986e-06,4.44454e-07,0.00887565,13.83674,11.96887,-3.0,1.0,38.12926,17.11333,40.05432,49.286,1.5,49.286,0.0639725,0,KN
0.72695,0.2678,0.85287,17.10499,6.40648,-1.625,-1.0,4.44815,3.33018,7.6136,3.275,-0.5,13.275,1.25191,0,CC
0.95909,0.95818,0.96451,15.45342,4.39787,1.46875,0.2,1.506,1.42192,1.51967,-0.725,-0.5,10.275,0.51183,0,Ia
0.8794,1.01914e-80,0.82375,1153.86292,45.25975,1.46875,-0.9,2.40077,2.17976,383.59125,-22.754,0.3,36.246,0.0478353,0,Ia
0.9992,0.97066,1.0,353.73422,153.8756,2.5,0.1,0.35302,0.0240583,0.89391,-14.754,0.7,-14.754,0.0731577,0,Ia
0.98936,0.99134,0.99622,30.52594,19.70793,2.15625,0.6,1.67743,1.24133,1.57782,8.241,1.3,9.241,0.10699,0,Ia
0.51488,0.5182,0.84412,39.34965,2.89047,-3.0,1.0,8.19237,4.14164,8.15905,-25.77,-0.3,-22.77,0.34224,0,CC
5.74733e-15,6.30339e-17,5.01385e-05,26.93492,13.2398,-3.0,0.2,79.00023,29.44339,88.46779,40.275,0.7,51.275,0.04,0,KN
0.99966,0.99899,0.99943,47.96881,24.74443,-1.625,0.3,0.63821,0.73635,0.85916,32.221,0.5,17.221,0.10699,0,CC
0.000364263,1.69169e-06,0.0263208,7.09083,5.97014,-3.0,0.8,26.78534,17.38717,39.32855,-1.762,-0.5,-3.762,0.20463,0,KN
0.98463,0.98245,0.99178,9.54414,8.80009,-3.0,-0.4,3.38328,2.9167,3.4945,15.273,-0.5,-33.727,1.09473,-9,CC
0.67179,0.37864,0.86135,19.35588,17.24393,-3.0,-0.1,4.0361,2.56302,6.41208,-3.745,0.1,15.255,0.17498,0,KN
0.96658,0.94736,0.98687,17.36454,15.17428,-0.25,0.5,2.94123,2.2498,3.37892,8.23,0.5,2.23,0.17894,0,Ia
0.99775,0.97142,0.99995,79.0151,63.73542,2.15625,0.1,1.78196,0.76554,3.36719,20.238,-0.1,12.238,0.095674,0,Ia
4.36422e-08,3.62283e-08,1.6969e-05,18.43869,8.26053,2.5,-1.0,52.0807,38.06507,52.50796,48.276,-0.5,48.276,1.22423,0,KN
0.1143,0.0495113,0.14471,6.77212,3.8634,2.5,0.3,12.92942,12.14828,15.53676,7.211,1.5,-10.789,0.26761,0,KN
0.65213,0.00903075,0.46195,10.38492,2.75649,-3.0,-1.0,4.18151,5.66324,17.06962,49.297,-0.5,5.297,1.30917,1,KN
1.35908e-05,1.08004e-05,5.13288e-05,5.11791,3.3759,-3.0,-1.0,40.54318,37.24494,41.10745,5.276,-0.1,7.276,1.33877,-9,KN
0.18885,0.66275,0.78013,29.23529,5.08218,-3.0,-1.0,11.2329,4.78655,5.86143,26.277,1.3,-18.723,0.81858,0,CC
0.34835,0.0451295,0.96291,29.19577,10.43377,-2.65625,-0.3,7.82416,1.94338,14.36045,49.221,0.9,5.221,0.0611746,0,KN
0.31478,0.27974,0.41786,25.91321,19.33286,2.5,0.6,9.33565,8.16145,9.79456,6.241,-0.5,0.241,0.26169,0,CC
0.24928,0.31061,0.0866326,7.28301,6.09156,2.15625,-0.8,9.0472,13.81806,8.25544,8.289,-0.5,48.289,1.28022,-9,KN
0.000124798,1.77769e-06,0.00619489,11.87949,8.1664,2.5,-1.0,35.00137,24.58284,45.48479,1.276,-0.1,13.276,0.97893,0,KN
5.19922e-15,1.20796e-15,1.16325e-06,41.94795,26.30031,-3.0,-1.0,82.07344,40.17906,85.17349,50.241,1.3,50.241,0.0409045,0,KN
0.72712,0.83254,0.9273,28.60099,22.42745,1.46875,-0.2,6.12722,3.74635,5.0202,2.241,1.5,11.241,0.1338,0,Ia
0.00252745,8.20034e-07,0.5492,10.9306,2.95032,-3.0,-1.0,22.01289,5.91933,38.69855,50.286,-0.5,5.286,1.36904,0,KN
0.85102,0.74118,0.79939,23.81294,19.52774,0.09375,-0.9,5.55681,6.18611,5.98736,-1.797,-0.5,13.203,1.17068,-9,CC
0.9152,0.93212,0.94798,17.84187,17.2602,2.15625,0.2,5.31056,4.62448,4.98024,24.276,1.5,41.276,0.117,0,CC
0.83384,0.98825,0.99996,69.839,41.43161,1.125,0.1,2.7972,0.12438,0.92638,13.221,-0.3,21.221,0.16363,0,Ia
0.98225,0.92661,0.95263,6.5992,2.33246,-1.96875,-0.9,1.08346,1.59922,1.92333,41.297,-0.5,7.297,1.33877,-9,CC
0.00298973,5.62782e-06,0.17151,7.87049,7.48215,2.5,-1.0,17.96567,7.73408,32.11885,0.247,1.1,45.247,1.36904,0,KN
0.85556,0.81082,0.93537,14.04335,11.12872,-2.3125,0.1,4.01726,2.98378,4.48612,14.241,-0.5,12.241,0.35789,0,CC
0.00112969,0.000462338,0.000461599,8.79858,3.2084,-3.0,-1.0,20.23352,22.28769,22.28404,1.255,1.3,21.255,0.28618,-9,KN
0.97438,0.98791,0.99848,66.18217,54.44703,2.5,0.1,3.26865,1.627,2.68422,12.238,1.1,33.238,0.0874881,0,CC
0.99329,0.7982,0.99986,30.29365,28.14193,1.125,1.0,0.46671,0.19424,2.35472,-15.714,0.7,49.286,0.0427753,0,KN
0.82481,0.79067,0.87475,63.0778,49.15968,-0.9375,1.0,5.88525,5.23758,6.28618,34.276,0.5,0.276,0.074812,0,CC
4.45361e-06,0.000153637,0.027956,29.34908,14.06123,2.5,-1.0,37.11887,17.21403,28.85699,45.277,-0.3,48.277,0.97893,0,KN
0.89858,0.99486,0.99994,43.50704,25.68283,1.46875,0.2,2.21821,0.1463,0.68273,12.221,0.1,17.221,0.16363,0,Ia
5.62857e-06,0.000103204,0.27929,52.84039,18.3738,-3.0,-1.0,34.40082,7.47324,27.78354,47.286,0.9,48.286,0.0598219,0,KN
0.99021,0.98361,0.99945,42.77231,40.27839,2.5,0.3,3.03865,1.61621,3.43661,-9.724,0.3,25.276,0.13084,0,Ia
0.98783,0.9271,0.98551,63.04627,18.59258,0.4375,0.3,1.32247,1.402,2.49995,12.275,1.5,13.275,0.0855536,0,Ia
0.90292,0.24317,1.0,71.13709,45.43842,2.5,-0.1,5.52815,0.48664,13.81904,12.273,1.5,7.273,0.0914895,0,CC
0.83653,0.61984,0.97251,36.10489,29.38025,1.46875,-0.3,3.48771,1.74687,5.32938,21.242,1.1,14.242,0.0800027,0,Ia
0.81206,0.90756,0.99875,140.56169,105.34121,2.5,0.7,6.83787,1.92108,5.4477,-5.727,0.7,35.273,0.0765037,0,CC
0.00991454,0.00241905,0.0608534,5.057,4.83119,-3.0,-1.0,18.49791,13.49856,22.12324,-4.701,1.5,0.299,1.4,0,KN
0.94651,0.45727,0.99993,127.7195,55.39394,1.46875,-0.7,4.01845,0.83321,9.81049,13.203,1.5,7.203,0.0818118,0,Ia
0.53778,0.64048,0.92327,37.62957,28.3102,2.15625,1.0,7.96399,3.81326,6.96773,-15.77,-0.1,45.23,0.12795,0,CC
0.88689,0.75138,0.96006,6.71662,3.99974,-2.3125,-1.0,2.33088,1.4915,3.44415,1.209,0.5,14.209,1.4,0,CC
0.99321,0.99033,0.99734,199.86311,-9.0,2.5,0.8,0.2427,0.14964,0.11223,-13.759,0.5,-8.759,0.0427753,-9,CC
0.51052,0.50095,0.54832,12.30762,9.43566,2.5,0.7,5.26328,4.96491,5.3404,-15.759,1.1,-13.759,0.18299,0,CC
0.000483637,0.059489,0.55295,84.45147,39.73075,-3.0,0.1,24.18129,3.97551,10.6186,50.297,-0.3,50.297,0.04,0,KN
0.99886,0.99982,0.99996,82.94255,74.25732,0.09375,0.0,0.62295,0.22094,0.35757,-0.758,0.3,9.242,0.0765037,0,CC
0.00149509,0.000822519,0.80672,47.46375,36.20757,-3.0,-0.8,25.09992,4.5271,26.61867,46.236,-0.3,46.236,0.0978374,0,KN
0.7516,0.5619,0.68618,9.81526,8.63499,0.4375,-0.5,7.56566,8.30027,9.65234,8.273,-0.5,12.273,1.4,-9,CC
3.10217e-07,1.1942e-07,0.000309573,13.2615,13.08851,-3.0,0.6,53.6914,36.12295,56.00556,47.276,1.5,47.276,0.07154,0,KN
0.54006,0.29866,0.75386,51.11006,12.27498,2.5,-0.4,11.84899,9.24931,15.14062,9.276,-0.3,2.276,0.37426,0,CC
6.15159e-08,1.17874e-09,0.00126809,34.47424,8.6589,-3.0,0.4,41.90688,19.96625,50.34338,47.221,0.7,50.221,0.04,0,KN
9.31752e-14,6.40917e-14,0.00113598,20.67822,19.65419,-3.0,-0.9,75.92193,24.00733,76.72125,50.241,0.9,50.241,0.0572055,0,KN
0.98136,0.97015,0.98667,41.83006,3.56103,-0.59375,-0.1,2.48196,2.25939,2.84432,-1.724,1.5,13.276,0.0731577,0,Ia
0.10427,0.000385458,0.00269584,12.43819,1.2359,-3.0,-1.0,14.54317,26.90515,30.32992,44.276,-0.5,44.276,1.30917,1,KN
0.99651,0.98535,0.99824,42.38427,19.60091,1.8125,0.2,1.2128,1.00147,1.84694,31.299,1.5,6.299,0.10231,-9,Ia
0.99998,0.99803,1.0,222.43059,125.7535,-0.9375,0.6,0.30726,0.13713,1.03342,8.299,0.7,8.299,0.0457432,0,Ia
1.41339e-10,9.76113e-11,0.00868809,25.38288,10.35927,-3.0,-0.6,57.55038,17.16718,58.34359,47.275,1.5,47.275,0.0625579,0,KN
0.84422,0.99975,0.99354,302.66367,87.21037,2.15625,-0.8,4.14059,1.44804,0.58894,-11.703,1.5,-7.703,0.0765037,0,CC
0.92858,0.97957,0.97192,154.1916,76.13009,0.78125,-0.5,3.09005,2.26177,2.04582,-11.759,0.9,-12.759,0.10463,0,Ia
0.66859,0.73557,0.59678,12.80612,10.74794,2.5,-0.4,4.05975,4.59438,3.563,-18.759,-0.3,-15.759,1.22423,0,KN
0.000125611,0.0202068,0.0742881,18.03022,12.19025,-3.0,-0.3,31.27316,15.66184,18.13919,46.211,1.3,46.211,0.0800027,0,KN
0.0147387,0.00398901,0.47503,8.66229,3.56481,2.5,-0.7,14.1409,4.53642,17.28549,7.247,1.5,-17.753,0.26169,0,KN
5.33293e-07,1.2108e-11,0.00718063,18.90378,11.42879,-3.0,0.6,39.65146,17.64596,62.80273,49.286,0.1,49.286,0.0534939,0,KN
1.71737e-27,1.34067e-20,2.61849e-10,13.6405,12.63259,-3.0,-1.0,142.24874,58.80094,109.20759,50.221,1.3,50.221,0.0584991,0,KN
0.88295,0.78653,0.96389,35.85887,21.23015,0.4375,-0.8,2.3679,1.43193,3.17543,27.246,0.7,9.246,0.2393,0,CC
0.99984,0.99869,0.99986,18.11936,8.95208,2.5,0.2,0.10036,0.0940319,0.23479,-10.725,0.3,-9.725,0.29927,0,KN
1.16067e-07,6.07582e-10,0.000228859,19.82126,7.12458,2.5,-1.0,45.36689,27.90418,56.96441,50.297,-0.5,50.297,1.09473,0,KN
0.47627,0.0100338,0.99718,351.87335,133.65382,1.8125,-0.2,9.59991,1.88029,23.19946,-15.724,0.1,-15.724,0.117,0,Ia
1.15775e-16,1.4552e-21,2.0421e-08,14.80743,7.76624,-3.0,0.9,90.14043,49.23347,113.85336,41.241,-0.5,50.241,0.0668984,0,KN
0.51815,0.51276,0.5885,11.6536,7.78034,2.5,0.0,5.20226,4.65697,5.2453,9.221,0.1,-10.779,0.33467,0,Ia
1.20162e-11,2.65677e-12,4.81387e-06,29.13004,16.62955,-3.0,-0.1,62.81895,34.7518,66.03049,49.242,0.7,49.242,0.0409045,0,KN
3.33584e-16,2.36125e-19,6.32079e-11,15.19847,0.086822,-3.0,0.9,87.90101,61.89111,103.19249,50.238,0.9,50.238,0.04,-9,KN
0.8656,0.91146,0.99566,27.69996,20.79469,-2.65625,0.3,1.87917,0.38787,1.51393,-12.791,1.5,-11.791,0.0731577,0,KN
0.0446509,0.00434599,0.65578,9.09801,-0.461369,-3.0,-1.0,11.36233,3.28737,17.08249,-6.724,0.5,0.276,0.91541,0,KN
0.31485,0.059183,0.70711,5.57559,1.85286,-3.0,-1.0,10.45591,6.32395,16.38934,-3.77,0.3,8.23,1.28022,0,KN
0.0238158,0.000865688,0.99999,144.52878,86.81904,0.78125,-0.1,16.14596,0.25081,24.67671,-18.758,-0.3,-16.758,0.0836618,0,Ia
0.00180333,0.00612351,0.15955,48.56507,39.36674,2.5,0.0,21.04157,9.2585,18.04386,36.242,0.9,45.242,0.074812,0,KN
9.68519e-05,0.00912148,0.0217834,29.42544,22.901,-3.0,0.1,29.95328,16.38989,17.04439,45.255,0.1,45.255,0.0654191,0,KN
0.96886,0.41682,0.99993,72.9715,66.65643,-0.25,-0.4,1.34954,0.15219,6.05718,25.246,1.5,9.246,0.07154,0,Ia
0.80515,0.77954,0.88092,9.08235,7.31335,2.5,0.9,4.54269,3.72646,4.7922,14.242,1.5,14.242,0.0800027,0,Ia
0.9999,0.99995,1.0,216.15704,151.20819,1.125,0.6,0.17441,0.0110532,0.13955,40.297,-0.5,16.297,0.0437426,0,CC
0.98055,0.96632,0.99346,15.1202,4.20765,2.5,1.0,2.01501,1.45295,2.39795,-17.711,-0.3,-18.711,0.24472,0,CC
0.000131184,0.000121082,0.1897,27.87367,19.81508,-3.0,-0.9,29.23318,9.98023,29.42365,50.289,0.5,50.289,0.0598219,0,KN
0.026639,0.0115282,0.0196546,9.35554,7.69081,-3.0,-0.2,12.67343,15.07854,14.74101,48.238,1.5,49.238,0.0855536,-9,KN
0.78124,0.78627,0.79428,7.80176,6.83249,-3.0,0.1,7.21715,7.05909,7.15652,-14.724,-0.5,44.276,0.36598,0,CC
0.55318,0.52525,0.61916,6.40955,4.05539,-3.0,0.7,10.71856,9.9635,11.04288,-16.724,-0.5,-14.724,0.34224,0,CC
0.24623,0.69335,0.97009,32.55006,5.43059,2.5,-1.0,10.27528,2.30794,5.58734,-19.723,1.3,-19.723,1.04685,0,CC
0.0848075,0.0810653,0.22306,11.43944,6.55407,-0.9375,-0.1,13.88519,10.63804,14.02696,-9.711,1.3,45.289,0.10231,0,KN
0.99292,0.21479,0.96641,29.46744,7.13707,2.5,-0.6,1.90223,2.94578,10.77476,-14.77,-0.3,-21.77,1.33877,-9,CC
1.37491e-05,7.23785e-06,0.0222113,15.38898,7.51144,2.5,-0.8,30.1548,13.12767,31.56679,46.241,0.1,46.241,1.4,0,KN
1.34473e-07,1.87352e-10,0.000228104,23.25578,14.14963,-3.0,0.7,40.22574,23.88836,54.23691,49.238,0.3,50.238,0.04,-9,KN
0.00828981,3.98944e-07,0.007494,7.68803,2.55073,-3.0,1.0,20.59987,22.47333,44.81493,33.236,0.9,15.236,0.0782336,-9,KN
7.95203e-16,7.87643e-16,4.71531e-07,56.05664,54.8483,-3.0,-0.6,86.06024,42.2206,86.08049,50.241,-0.3,50.241,0.0559406,0,KN
0.3295,0.38747,0.21633,34.40649,22.91586,2.5,0.6,5.76755,7.05841,5.23852,-15.725,-0.3,-14.725,0.16733,0,KN
